ligand,file,geometries,conformers,donor_element,donor_index,substituents,sterimol_l,sterimol_b1,sterimol_b5,percent_buried_volume,buried_volume,qvbur_min,qvbur_max,max_delta_qvbur,max_delta_qvbur_min,pyr_p,pyr_alpha
735,.stericx/kraken_dft_cache/735/46435.sdf,41,41,P,6,C C C,5.5596,3.1517,6.7712,47.6574,85.5900,14.0673,28.6221,13.6957,1.7018,0.9448,16.0434
736,.stericx/kraken_dft_cache/736/46476.sdf,33,33,P,8,C C C,9.0338,3.9784,6.7101,40.9142,73.4796,13.1359,24.8091,11.1858,6.0960,0.9086,20.9263
737,.stericx/kraken_dft_cache/737/46509.sdf,10,10,P,4,N C C,6.6460,3.3606,6.8632,32.9355,59.1503,10.9566,21.5075,10.1640,8.1358,0.9275,18.4722
738,.stericx/kraken_dft_cache/738/46519.sdf,10,10,P,4,C C C,6.8803,2.0998,6.7839,26.2948,47.2240,10.6512,13.3425,2.4128,1.0490,0.9310,18.1724
739,.stericx/kraken_dft_cache/739/46529.sdf,13,13,P,2,C C C,4.1567,1.9782,4.1883,23.4404,42.0976,9.6645,11.5501,1.7493,0.7460,0.9632,13.0054
74,.stericx/kraken_dft_cache/74/33060.sdf,65,65,P,8,C C C,8.6189,3.4821,7.5836,39.3054,70.5902,10.4570,26.8664,14.8925,2.9256,0.9535,14.6870
740,.stericx/kraken_dft_cache/740/46542.sdf,31,31,P,2,C C C,6.9789,3.3719,7.2605,50.0722,89.9269,10.9502,38.0558,23.8439,4.0796,0.9374,17.0274
741,.stericx/kraken_dft_cache/741/46573.sdf,31,31,P,6,C C C,6.9913,3.4322,6.2958,38.7928,69.6697,13.3874,23.2329,8.7950,2.6925,0.8797,24.2219
75,.stericx/kraken_dft_cache/75/33125.sdf,25,25,P,5,O O O,6.3227,1.9772,7.4440,29.4727,52.9314,9.5052,17.1654,7.2248,2.2729,0.9584,13.4593
756,.stericx/kraken_dft_cache/756/46604.sdf,5,5,P,7,C C C,7.0642,3.0744,7.4183,28.2178,50.6776,11.4904,13.8939,1.3987,1.3987,0.9334,17.8877
757,.stericx/kraken_dft_cache/757/46609.sdf,4,4,P,7,C C C,6.9534,2.9254,7.9547,28.3603,50.9334,11.2363,14.5233,2.3428,2.3428,0.9360,17.5049
758,.stericx/kraken_dft_cache/758/46613.sdf,4,4,P,7,C C C,6.9576,2.5659,6.8759,28.3473,50.9101,11.3645,14.2552,1.8416,1.8416,0.9345,17.7272
759,.stericx/kraken_dft_cache/759/46617.sdf,32,32,P,9,C C C,7.1869,2.9253,8.2150,28.2047,50.6541,11.3652,13.9980,1.5688,1.3288,0.9360,17.5145
76,.stericx/kraken_dft_cache/76/33150.sdf,43,43,P,20,C C C,6.9592,3.3585,7.3541,51.4195,92.3466,11.3073,36.6934,21.0281,2.8207,0.9252,18.8077
760,.stericx/kraken_dft_cache/760/46649.sdf,32,32,P,10,C C C,8.5979,3.5559,8.7464,27.7086,49.7631,11.1926,13.8199,1.6934,1.4104,0.9429,16.4835
761,.stericx/kraken_dft_cache/761/46681.sdf,2,2,P,7,C C C,8.9308,2.9844,8.8596,28.2061,50.6566,11.4111,13.9988,1.4337,1.4337,0.9334,17.8829
762,.stericx/kraken_dft_cache/762/46683.sdf,31,31,P,7,C C C,7.0169,2.5457,7.6142,28.1852,50.6190,11.3905,13.9345,1.4626,1.3637,0.9346,17.7156
763,.stericx/kraken_dft_cache/763/46714.sdf,14,14,P,6,C C C,6.9612,2.5194,6.8699,28.2891,50.8057,11.4728,14.0512,1.5611,1.4453,0.9336,17.8650
764,.stericx/kraken_dft_cache/764/46728.sdf,26,26,P,9,C C C,6.9593,2.6878,7.7312,28.2830,50.7947,11.3686,14.1929,1.7896,1.7018,0.9343,17.7530
765,.stericx/kraken_dft_cache/765/46754.sdf,9,9,P,7,C C C,6.9595,2.4897,6.8171,31.0704,55.8008,10.8050,15.9582,5.0146,4.9188,0.9250,18.9979
766,.stericx/kraken_dft_cache/766/46763.sdf,11,11,P,10,C C C,6.9498,2.9806,6.8636,42.0272,75.4784,12.2218,27.0682,13.2464,4.8139,0.9058,20.9988
767,.stericx/kraken_dft_cache/767/46774.sdf,3,3,P,5,C C C,7.4730,2.5234,7.3678,28.3100,50.8431,11.4694,14.0570,1.5502,1.5502,0.9327,17.9811
768,.stericx/kraken_dft_cache/768/46777.sdf,4,4,P,8,C C C,6.9590,2.5656,8.3050,28.2678,50.7673,11.3296,14.3076,1.9407,1.8999,0.9323,18.0463
769,.stericx/kraken_dft_cache/769/46781.sdf,5,5,P,4,C C C,6.9649,2.7204,7.8733,32.6752,58.6829,11.3389,18.0084,6.5809,5.5249,0.9004,22.1043
77,.stericx/kraken_dft_cache/77/33193.sdf,13,13,P,3,C C C,6.9721,2.6011,5.0860,30.1582,54.1624,10.7485,15.8135,4.9493,3.1821,0.9028,21.6745
770,.stericx/kraken_dft_cache/770/46786.sdf,15,15,P,4,C C C,9.1134,2.7404,8.9649,28.2948,50.8159,11.2417,14.3383,2.1462,1.8533,0.9324,18.0240
771,.stericx/kraken_dft_cache/771/46801.sdf,1,1,P,10,C C C,6.9744,3.1815,7.0345,35.2090,63.2334,13.3111,18.6495,5.3384,5.3384,0.8554,26.9004
772,.stericx/kraken_dft_cache/772/46802.sdf,11,11,P,4,C C Si,4.7590,2.0286,5.6933,26.4326,47.4714,10.0961,15.5585,5.0873,3.6366,0.9276,18.4885
773,.stericx/kraken_dft_cache/773/46813.sdf,39,39,P,9,C C Si,6.7380,3.2266,7.3033,36.8044,66.0986,12.4644,21.6146,8.4138,2.5993,0.9021,21.6028
774,.stericx/kraken_dft_cache/774/46852.sdf,3,3,P,6,C C C,9.0242,3.2450,5.1146,35.2285,63.2683,13.4820,18.3231,4.8411,4.8255,0.8557,26.9141
775,.stericx/kraken_dft_cache/775/46855.sdf,1,1,P,5,C C C,7.9107,3.0340,5.1132,35.1700,63.1634,13.4043,18.4163,5.0120,5.0120,0.8569,26.7756
776,.stericx/kraken_dft_cache/776/46856.sdf,1,1,P,4,C C C,8.1675,3.0330,5.1124,35.1700,63.1634,13.3693,18.4746,5.1053,5.1053,0.8575,26.6974
777,.stericx/kraken_dft_cache/777/46857.sdf,9,9,P,6,C C C,9.0575,2.7493,8.2994,28.3309,50.8807,11.1819,14.5828,2.2975,2.1797,0.9309,18.2341
778,.stericx/kraken_dft_cache/778/46866.sdf,5,5,P,9,C C C,6.1641,3.4472,7.3725,36.1124,64.8559,11.1454,26.6664,14.8776,3.2170,0.9320,17.9037
779,.stericx/kraken_dft_cache/779/46871.sdf,3,3,P,11,C C C,6.2453,4.9901,7.3568,51.1877,91.9302,15.5762,38.1964,21.0467,20.8641,0.8623,26.0837
78,.stericx/kraken_dft_cache/78/33206.sdf,17,17,P,3,C C C,4.8542,2.7502,5.1114,33.1829,59.5947,11.9274,17.4702,4.6185,1.8649,0.8789,24.3751
780,.stericx/kraken_dft_cache/780/46874.sdf,35,35,P,10,C C C,6.2171,3.9779,7.9653,44.8008,80.4598,12.1445,33.5527,19.4787,2.7508,0.9194,19.5283
781,.stericx/kraken_dft_cache/781/46909.sdf,7,7,P,4,C C C,6.2693,4.2501,8.1441,52.5274,94.3363,15.4174,39.0307,22.0380,21.8665,0.8673,25.6379
782,.stericx/kraken_dft_cache/782/46916.sdf,23,23,P,4,C C C,6.9149,2.7917,6.6820,34.9434,62.7565,11.8906,20.9700,8.6254,3.1937,0.9390,16.7756
783,.stericx/kraken_dft_cache/783/46939.sdf,3,3,P,15,C C C,8.6994,5.0365,7.3137,51.5533,92.5868,15.7161,38.4956,21.3964,20.9457,0.8643,25.8308
784,.stericx/kraken_dft_cache/784/46942.sdf,47,47,P,9,C C C,6.2112,3.8001,7.1951,44.6969,80.2731,13.6101,30.2912,15.4111,3.6833,0.9241,18.9152
785,.stericx/kraken_dft_cache/785/46989.sdf,2,2,P,2,N O O,4.5815,2.4898,9.4789,25.7886,46.3148,9.0508,15.6656,6.6147,6.6089,0.9296,17.3790
79,.stericx/kraken_dft_cache/79/33223.sdf,17,17,P,3,C C C,4.8547,2.7063,5.1047,31.2595,56.1404,11.5730,16.3217,3.9507,1.4104,0.8919,22.8758
790,.stericx/kraken_dft_cache/790/46991.sdf,32,32,P,14,C C C,9.1098,3.0592,9.3551,30.6797,55.0990,11.0163,16.7579,5.3727,2.9373,0.9121,20.4647
791,.stericx/kraken_dft_cache/791/47023.sdf,41,41,P,18,C C C,9.1140,3.3359,10.7245,34.0859,61.2163,11.6141,19.6095,7.4592,2.7158,0.9231,19.1052
792,.stericx/kraken_dft_cache/792/47064.sdf,39,39,P,14,C C C,9.1199,2.9324,9.4212,30.4872,54.7532,11.1598,16.3846,4.8474,2.1330,0.9236,19.0632
793,.stericx/kraken_dft_cache/793/47103.sdf,48,48,P,18,C C C,9.1160,3.1972,10.7324,31.9252,57.3359,11.6486,17.4739,5.3510,1.5969,0.9316,17.9957
794,.stericx/kraken_dft_cache/794/47151.sdf,27,27,P,14,C C C,9.0846,3.2568,9.4172,29.6359,53.2244,10.7653,16.5963,5.5927,2.4477,0.9313,18.0716
795,.stericx/kraken_dft_cache/795/47178.sdf,42,42,P,8,C C C,7.2924,3.1316,7.8691,28.1902,50.6280,11.3925,13.9752,1.5580,1.3288,0.9361,17.5074
796,.stericx/kraken_dft_cache/796/47220.sdf,39,39,P,8,C C C,7.3877,2.9944,7.9408,28.0241,50.3297,11.0902,14.1584,2.2843,1.3754,0.9386,17.1241
797,.stericx/kraken_dft_cache/797/47259.sdf,4,4,P,7,C C C,8.5203,2.5031,8.3017,28.1850,50.6187,11.4490,13.8676,1.4220,1.3288,0.9325,18.0170
798,.stericx/kraken_dft_cache/798/47263.sdf,3,3,P,7,C C C,8.9165,2.4537,8.4113,28.2407,50.7188,11.5044,13.8783,1.3560,1.3404,0.9315,18.1580
799,.stericx/kraken_dft_cache/799/47266.sdf,3,3,P,8,C C C,6.9612,2.7491,6.8634,32.2343,57.8911,11.2052,19.3100,8.1047,6.7488,0.9329,17.9533
8,.stericx/kraken_dft_cache/8/31851.sdf,2,2,P,4,C C C,4.9541,3.0076,5.1350,36.1273,64.8827,15.1643,17.0351,1.3579,1.3521,0.8308,29.6418
80,.stericx/kraken_dft_cache/80/33240.sdf,3,3,P,1,C C C,6.9765,2.3591,3.7079,24.4613,43.9312,9.6084,13.9832,4.1301,3.1121,0.9488,15.5568
800,.stericx/kraken_dft_cache/800/47269.sdf,24,24,P,4,C C C,3.5782,1.8100,5.9831,26.2247,47.0982,9.5817,17.0546,7.3515,0.9908,0.9514,15.0163
81,.stericx/kraken_dft_cache/81/33243.sdf,2,2,P,1,C C C,6.9664,1.8434,6.8414,25.7593,46.2623,9.8493,14.1853,3.6949,3.6949,0.9427,16.4896
82,.stericx/kraken_dft_cache/82/33245.sdf,11,11,P,6,C C C,6.9579,2.7098,7.3515,28.2303,50.7001,11.4917,13.8695,1.3457,1.2822,0.9329,17.9607
820,.stericx/kraken_dft_cache/820/47293.sdf,45,45,P,16,O O C,7.1929,4.2911,9.0874,39.2516,70.4937,9.9474,29.4410,17.8297,3.5201,0.9512,14.8443
821,.stericx/kraken_dft_cache/821/15989.sdf,27,27,P,16,O O C,7.1232,4.3187,9.0801,39.9177,71.6899,9.9468,30.1651,18.5398,3.5201,0.9515,14.8239
83,.stericx/kraken_dft_cache/83/33256.sdf,36,36,P,0,C C C,5.5604,2.5316,5.7890,31.1941,56.0229,10.1575,18.9687,8.1222,1.3637,0.9460,15.8613
830,.stericx/kraken_dft_cache/830/47338.sdf,5,5,P,3,C C C,6.9493,1.9733,6.7647,27.3326,49.0877,10.4181,14.8263,4.4083,4.3943,0.9168,20.1045
831,.stericx/kraken_dft_cache/831/47343.sdf,2,2,P,4,C C C,7.5100,3.4051,7.4511,36.6595,65.8384,12.2737,19.5586,5.2685,5.2685,0.8740,24.3965
832,.stericx/kraken_dft_cache/832/47345.sdf,4,4,P,4,C C C,6.9296,2.9100,4.2759,28.5436,51.2627,11.5277,15.6248,4.0971,4.0912,0.9427,16.4814
833,.stericx/kraken_dft_cache/833/47349.sdf,12,12,P,3,C C C,6.9401,2.5175,4.7586,27.5706,49.5153,10.1387,15.5471,5.2957,4.5342,0.9186,19.8596
835,.stericx/kraken_dft_cache/835/47361.sdf,2,2,P,4,C C C,7.5233,3.2012,5.1099,39.4795,70.9029,14.0570,21.5984,7.5414,7.5414,0.8390,28.5080
836,.stericx/kraken_dft_cache/836/47363.sdf,5,5,P,6,C C C,6.9894,2.3164,4.5689,24.1965,43.4556,9.5928,13.5372,3.7322,3.1121,0.9478,15.6932
837,.stericx/kraken_dft_cache/837/47368.sdf,2,2,P,5,C C C,7.9136,2.3691,3.7080,24.3056,43.6514,9.5986,13.7598,3.9339,3.2287,0.9482,15.6299
838,.stericx/kraken_dft_cache/838/47370.sdf,39,39,P,4,C C C,5.1939,3.0182,5.6180,42.1010,75.6110,12.1852,25.2772,12.3197,1.3055,0.9436,16.2722
839,.stericx/kraken_dft_cache/839/47409.sdf,18,18,P,10,N C C,7.8576,4.0866,6.3380,49.2410,88.4341,14.5880,36.8890,19.5217,18.5213,0.9033,21.2345
84,.stericx/kraken_dft_cache/84/33292.sdf,15,15,P,0,C C C,6.9629,2.0326,6.8075,27.7055,49.7576,10.3155,15.2996,4.6997,2.8207,0.9365,17.3096
840,.stericx/kraken_dft_cache/840/47427.sdf,2,2,P,4,C C C,4.5886,2.1581,5.0923,26.6031,47.7776,9.6394,16.3707,6.0902,6.0844,0.9452,15.6452
848,.stericx/kraken_dft_cache/848/47429.sdf,6,6,P,4,C C C,4.7307,2.1310,5.0845,27.8654,50.0447,10.4262,16.4504,5.7095,5.0703,0.9172,19.8603
85,.stericx/kraken_dft_cache/85/33307.sdf,5,5,P,3,C C C,6.9643,2.2156,6.7964,29.0524,52.1766,11.4065,14.8869,2.9629,2.2379,0.9227,19.2394
851,.stericx/kraken_dft_cache/851/47435.sdf,11,11,P,4,C C C,4.8269,2.3120,5.3736,28.9141,51.9282,10.8495,16.0110,4.8690,3.7649,0.9098,20.8299
852,.stericx/kraken_dft_cache/852/47446.sdf,23,23,P,4,C C C,6.9743,2.0438,5.2890,26.0034,46.7007,9.9070,14.0591,3.8586,1.2122,0.9283,18.4387
853,.stericx/kraken_dft_cache/853/47469.sdf,3,3,P,1,C C C,3.5734,1.8534,5.3446,25.8740,46.4683,9.5035,14.8730,5.3695,4.4992,0.9344,17.2382
86,.stericx/kraken_dft_cache/86/33312.sdf,5,5,P,6,C C C,9.2907,2.4491,6.8617,28.2425,50.7219,11.4787,13.9288,1.4174,1.3288,0.9316,18.1446
862,.stericx/kraken_dft_cache/862/47472.sdf,7,7,P,1,C C C,6.4270,2.1227,6.8997,30.2542,54.3349,9.6761,22.9239,13.0713,6.7721,0.9255,18.7244
864,.stericx/kraken_dft_cache/864/47479.sdf,41,41,P,10,C C C,6.8073,3.4865,7.2210,42.6348,76.5697,11.8944,32.3401,19.5581,3.8931,0.9166,19.9643
865,.stericx/kraken_dft_cache/865/47520.sdf,30,30,P,20,C C C,6.9953,4.2664,7.8331,59.2729,106.4508,15.5066,42.1047,23.9514,23.0671,0.8656,25.9118
866,.stericx/kraken_dft_cache/866/47550.sdf,11,11,P,12,C C C,6.9630,3.3843,7.5500,48.9191,87.8559,12.4199,32.3494,15.5352,5.8280,0.8948,22.5088
867,.stericx/kraken_dft_cache/867/47561.sdf,27,27,P,16,C C C,6.9621,3.5726,9.7516,50.8930,91.4010,12.7421,34.4536,18.1426,2.1097,0.8996,21.9026
87,.stericx/kraken_dft_cache/87/33317.sdf,6,6,P,2,C C C,4.9131,2.5180,5.1150,33.3095,59.8221,12.0464,17.4975,4.8625,2.7508,0.8663,25.7226
870,.stericx/kraken_dft_cache/870/47588.sdf,34,34,P,4,C C C,6.9865,4.0578,9.0590,48.6346,87.3450,12.6494,35.7113,20.5960,2.3428,0.9116,20.5220
871,.stericx/kraken_dft_cache/871/47622.sdf,11,11,P,5,O O O,5.1978,2.2951,5.2012,34.0986,61.2391,11.8350,18.8158,6.8357,2.9606,0.9787,9.1777
872,.stericx/kraken_dft_cache/872/47633.sdf,15,15,P,6,O O O,6.4181,3.6327,6.4796,53.2334,95.6042,18.6347,27.8810,8.5143,1.9116,0.9848,7.1096
873,.stericx/kraken_dft_cache/873/47648.sdf,39,39,P,6,O O O,6.5515,2.8020,6.8665,29.3700,52.7469,10.5630,17.1237,5.8943,1.5619,0.9603,13.3213
874,.stericx/kraken_dft_cache/874/47687.sdf,2,2,P,2,O O C,4.5208,2.1284,4.4659,26.6452,47.8534,9.1616,14.7739,5.6123,5.6065,0.9584,13.1502
875,.stericx/kraken_dft_cache/875/47689.sdf,6,6,P,2,O O C,4.5946,1.8410,4.4548,26.0417,46.7694,9.9095,14.5116,4.4390,4.0329,0.9479,14.7361
876,.stericx/kraken_dft_cache/876/47695.sdf,7,7,P,2,O O C,4.5567,2.4235,4.9956,29.2724,52.5715,11.4195,15.0445,3.4019,3.0422,0.9443,15.6794
877,.stericx/kraken_dft_cache/877/47702.sdf,25,25,P,2,O O C,4.5806,2.3135,6.1628,30.2677,54.3590,10.5677,17.8345,6.9646,3.5084,0.9488,14.9279
878,.stericx/kraken_dft_cache/878/47727.sdf,8,8,P,4,O O C,6.5058,2.9019,7.3812,34.8074,62.5121,11.4825,21.0666,9.0639,5.3967,0.9568,13.6532
879,.stericx/kraken_dft_cache/879/47735.sdf,26,26,P,7,O O C,6.2974,2.5585,7.4723,34.4719,61.9095,9.9649,21.1057,9.5197,8.4272,0.9597,13.1825
88,.stericx/kraken_dft_cache/88/33323.sdf,27,27,P,4,C C C,6.0315,3.3410,5.3004,36.4791,65.5145,13.1949,20.6098,7.1062,2.7158,0.8819,23.9887
880,.stericx/kraken_dft_cache/880/47761.sdf,3,3,P,2,O C C,4.6363,2.1028,3.6943,23.5570,42.3071,9.2859,13.0507,3.7649,1.1073,0.9533,14.5177
881,.stericx/kraken_dft_cache/881/47764.sdf,3,3,P,2,O C C,4.6835,1.9480,4.2904,25.7853,46.3090,10.3738,13.1595,2.7430,2.1330,0.9435,15.9341
882,.stericx/kraken_dft_cache/882/47767.sdf,3,3,P,2,O C C,4.5839,2.3313,5.1097,32.9872,59.2431,11.4888,17.8491,5.5832,2.4827,0.8649,25.7108
883,.stericx/kraken_dft_cache/883/47770.sdf,31,31,P,2,O C C,4.6245,2.8532,6.7092,33.6871,60.5002,11.4476,20.2087,7.8065,2.5526,0.9454,15.7257
884,.stericx/kraken_dft_cache/884/47801.sdf,25,25,P,3,O C C,6.9139,3.0141,5.7571,32.9800,59.2302,10.5631,20.2081,8.9158,6.1077,0.9492,15.0449
885,.stericx/kraken_dft_cache/885/47826.sdf,3,3,P,4,O C C,6.9462,3.8725,5.7671,37.6363,67.5927,14.2086,20.5338,6.3253,6.3175,0.9123,19.4996
886,.stericx/kraken_dft_cache/886/47829.sdf,2,2,P,2,C C C,3.5684,1.7430,4.8155,23.0595,41.4135,9.6103,11.7783,2.1680,0.9908,0.9511,15.1537
887,.stericx/kraken_dft_cache/887/47831.sdf,4,4,P,7,O C C,6.6548,2.8147,7.4501,34.5616,62.0707,10.6244,19.8092,9.0800,7.7046,0.9454,15.6205
888,.stericx/kraken_dft_cache/888/47835.sdf,4,4,P,3,N O O,4.5725,1.8949,4.7024,24.3250,43.6864,8.8294,15.8958,6.9090,3.9280,0.9417,15.2438
889,.stericx/kraken_dft_cache/889/47839.sdf,1,1,P,4,O O C,4.3583,1.5200,6.8606,22.0600,39.6185,8.8352,12.2271,3.1005,3.1005,0.9657,12.4758
89,.stericx/kraken_dft_cache/89/33350.sdf,15,15,P,9,C C C,7.5091,4.6704,9.7633,66.3114,119.0916,16.2227,42.3561,21.9232,11.8191,0.8074,31.7423
891,.stericx/kraken_dft_cache/891/47840.sdf,15,15,P,2,O O O,4.5281,1.6314,4.6724,23.6881,42.5425,8.9626,13.4906,4.5194,2.0631,0.9539,14.5514
892,.stericx/kraken_dft_cache/892/47855.sdf,8,8,P,3,N O O,4.5503,1.9518,4.6713,25.3099,45.4552,9.1951,14.5451,5.1475,2.6342,0.9530,14.5292
893,.stericx/kraken_dft_cache/893/47863.sdf,1,1,P,3,C C C,3.5570,1.7406,4.5893,23.1698,41.6116,9.7094,11.3062,1.4803,1.4803,0.9405,16.8151
894,.stericx/kraken_dft_cache/894/47864.sdf,14,14,P,3,O O N,4.6225,1.8940,5.2613,26.0352,46.7577,9.2881,14.8097,5.2060,2.6459,0.9399,16.2551
896,.stericx/kraken_dft_cache/896/47878.sdf,5,5,P,1,O O C,6.8762,1.6192,7.1936,25.9579,46.6190,9.0403,16.7542,7.5460,3.1005,0.9718,11.1230
897,.stericx/kraken_dft_cache/897/47883.sdf,3,3,P,2,O O O,4.5763,1.8927,7.5674,24.0589,43.2085,9.0100,13.1440,4.1068,3.3686,0.9483,15.1515
898,.stericx/kraken_dft_cache/898/47886.sdf,3,3,P,3,N O O,4.5819,2.4970,7.5983,25.6706,46.1030,9.0217,15.6500,6.6283,6.6206,0.9306,17.2559
899,.stericx/kraken_dft_cache/899/47889.sdf,7,7,P,4,O O C,6.7591,1.7367,7.1882,27.7852,49.9006,9.1466,16.7695,6.5590,4.8955,0.9691,11.7553
9,.stericx/kraken_dft_cache/9/31853.sdf,5,5,P,0,C C C,6.9555,2.8181,6.7765,37.3702,67.1148,13.3134,20.5377,6.8164,2.9256,0.8912,23.0662
90,.stericx/kraken_dft_cache/90/33365.sdf,10,10,P,16,C C C,6.9636,4.2562,9.7556,62.8732,112.9167,15.4837,41.8599,22.5927,19.1623,0.8609,26.4804
902,.stericx/kraken_dft_cache/902/47896.sdf,9,9,P,3,C C C,3.5681,1.7422,5.2739,24.5334,44.0607,9.6058,14.2137,4.6041,0.9908,0.9468,15.7229
908,.stericx/kraken_dft_cache/908/47905.sdf,2,2,P,3,C C C,3.5687,1.7435,5.0476,24.8345,44.6014,9.6161,14.0337,3.9863,3.4502,0.9486,15.5370
909,.stericx/kraken_dft_cache/909/47907.sdf,1,1,P,18,O O O,7.3530,2.7899,8.3604,23.2866,41.8214,9.6278,11.1431,0.9208,0.9208,0.9317,18.1322
91,.stericx/kraken_dft_cache/91/33375.sdf,6,6,P,15,C C C,9.0167,3.7033,7.4116,46.6024,83.6953,15.3489,30.9698,14.8535,4.1495,0.8052,31.6603
910,.stericx/kraken_dft_cache/910/47908.sdf,15,15,P,11,N N N,6.6673,4.7659,7.5419,44.2844,79.5322,17.3945,22.4003,4.9429,4.2311,0.9272,18.7318
911,.stericx/kraken_dft_cache/911/47923.sdf,7,7,P,2,O N N,4.6378,2.1401,4.8441,28.2729,50.7765,10.1506,16.0952,5.4999,4.6507,0.9289,17.5503
912,.stericx/kraken_dft_cache/912/47930.sdf,32,32,P,7,N N C,5.5767,4.0485,6.4869,46.0378,82.6813,15.7104,25.9617,9.2643,3.5434,0.8749,24.6336
913,.stericx/kraken_dft_cache/913/47962.sdf,8,8,P,2,O N N,4.5776,2.1194,6.1746,27.2139,48.8747,9.6453,14.9371,4.1335,3.3919,0.9564,13.9885
915,.stericx/kraken_dft_cache/915/47981.sdf,17,17,P,4,N N C,6.2299,2.9988,6.8582,32.5709,58.4956,12.0831,18.5603,6.3909,2.9956,0.9273,17.9757
916,.stericx/kraken_dft_cache/916/47998.sdf,24,24,P,5,N N O,6.1935,3.0395,7.3776,34.8802,62.6428,11.8604,20.0972,7.7429,5.0004,0.9488,14.6506
917,.stericx/kraken_dft_cache/917/48022.sdf,37,37,P,10,N N C,5.9790,4.1045,7.0783,41.5077,74.5456,13.1545,24.9163,11.3053,4.8838,0.9176,19.6498
918,.stericx/kraken_dft_cache/918/48059.sdf,5,5,P,4,N N C,7.3001,3.7564,7.7024,38.8084,69.6977,11.6326,25.0556,12.8285,12.8215,0.9071,21.3631
919,.stericx/kraken_dft_cache/919/48064.sdf,16,16,P,2,O O N,4.5941,1.9429,4.7936,26.7020,47.9554,9.8915,14.9159,4.4008,2.3079,0.9483,15.0266
92,.stericx/kraken_dft_cache/92/33381.sdf,6,6,P,16,C C C,6.9922,4.2632,7.1420,60.1322,107.9940,15.5373,42.6879,24.1996,23.7081,0.8640,26.0738
920,.stericx/kraken_dft_cache/920/48080.sdf,5,5,P,7,N C C,5.5558,3.8525,5.1228,40.8359,73.3390,15.2902,22.8200,7.1684,4.6507,0.8199,30.6631
921,.stericx/kraken_dft_cache/921/48085.sdf,28,28,P,7,N C C,5.6224,3.9686,6.6854,41.4805,74.4967,13.6795,24.9253,9.8363,3.8931,0.8953,22.5256
922,.stericx/kraken_dft_cache/922/48113.sdf,12,12,P,2,O O N,4.6508,1.7002,6.1415,25.2780,45.3979,9.2616,13.5918,3.8299,0.9441,0.9483,15.2020
923,.stericx/kraken_dft_cache/923/48125.sdf,1,1,P,1,C C C,3.5578,1.7488,4.2231,24.9870,44.8753,10.2689,12.1688,1.8999,1.8999,0.9660,12.5816
924,.stericx/kraken_dft_cache/924/48126.sdf,28,28,P,5,O O N,6.0325,2.2311,7.0146,28.5158,51.2128,9.4097,16.0602,6.5373,5.3501,0.9576,13.6197
925,.stericx/kraken_dft_cache/925/48154.sdf,14,14,P,4,N C C,6.2246,2.9026,6.8569,29.3910,52.7847,10.5827,16.2009,5.4591,2.2379,0.9288,18.3588
926,.stericx/kraken_dft_cache/926/48168.sdf,34,34,P,5,O O N,6.3126,2.8988,7.3441,30.5241,54.8195,9.8157,17.6323,7.3936,4.5108,0.9457,15.2239
927,.stericx/kraken_dft_cache/927/48202.sdf,5,5,P,4,N C C,6.5624,3.8066,5.9995,43.3827,77.9128,15.0734,27.0627,11.9893,10.6419,0.8106,31.4585
928,.stericx/kraken_dft_cache/928/48207.sdf,11,11,P,2,O N N,4.5655,1.6883,4.6883,22.3644,40.1652,8.7960,13.0186,4.2057,1.3171,0.9577,13.2216
929,.stericx/kraken_dft_cache/929/48218.sdf,8,8,P,3,N N N,4.5308,1.9957,4.8219,24.2674,43.5829,8.8527,15.5592,6.4064,3.8115,0.9547,13.3122
93,.stericx/kraken_dft_cache/93/33387.sdf,55,55,P,4,C C C,6.9976,3.0329,7.0447,42.5784,76.4683,11.3014,28.9768,15.8711,3.8348,0.9383,16.9434
930,.stericx/kraken_dft_cache/930/48226.sdf,4,4,P,4,N N C,4.3482,1.8157,6.8928,22.1476,39.7758,8.8643,12.2912,3.1354,2.0165,0.9696,11.5383
931,.stericx/kraken_dft_cache/931/48230.sdf,11,11,P,2,C C C,3.5690,1.7436,4.9846,24.5805,44.1452,9.6193,12.8777,3.2329,1.0024,0.9476,15.6442
933,.stericx/kraken_dft_cache/933/48241.sdf,1,1,P,1,N N C,4.3323,1.5500,4.5217,21.9496,39.4203,9.2431,10.9333,1.6901,1.6901,0.9340,17.6704
934,.stericx/kraken_dft_cache/934/48242.sdf,2,2,P,4,N N C,4.3312,1.5500,6.7454,24.0265,43.1502,9.6453,13.9813,4.3243,2.2379,0.9247,18.9153
935,.stericx/kraken_dft_cache/935/48244.sdf,14,14,P,3,N N N,4.6461,2.0473,4.8219,24.9212,44.7571,9.0783,14.3593,4.9013,2.0281,0.9502,14.8663
936,.stericx/kraken_dft_cache/936/48258.sdf,10,10,P,4,N N C,4.5790,1.9231,6.8705,23.5780,42.3448,9.2396,12.1769,2.5806,0.9092,0.9478,15.3839
937,.stericx/kraken_dft_cache/937/48268.sdf,4,4,P,3,C C C,3.5471,1.9158,4.6121,24.6528,44.2750,9.7239,12.6321,2.8120,2.2030,0.9284,18.5522
94,.stericx/kraken_dft_cache/94/33442.sdf,60,60,P,4,C C C,5.9811,3.0929,7.4421,42.3105,75.9872,10.4730,29.7220,18.2975,12.4718,0.9536,14.6525
